SUSCEPTIBLE,EXPOSED,INFECTED,RECOVERED
3787,343,684,15186
3810,339,680,15171
3797,343,679,15181
3805,326,694,15175
3801,349,680,15170
3804,350,688,15158
3800,343,719,15138
3778,349,724,15149
3785,332,732,15151
3780,334,750,15136
3801,334,754,15111
3759,370,762,15109
3761,365,759,15115
3740,372,763,15125
3721,387,787,15105
3711,376,794,15119
3690,376,795,15139
3697,368,799,15136
3695,371,793,15141
3668,384,791,15157
3669,379,794,15158
3658,387,791,15164
3626,398,787,15189
3607,406,771,15216
3608,381,777,15234
3590,381,783,15246
3583,375,779,15263
3570,354,783,15293
3591,342,770,15297
3602,354,768,15276
3623,347,753,15277
3610,358,744,15288
3625,347,735,15293
3640,353,735,15272
3631,361,733,15275
3637,341,739,15283
3647,349,730,15274
3659,353,729,15259
3633,370,726,15271
3626,351,748,15275
3629,344,747,15280
3617,353,729,15301
3573,351,741,15335
3594,354,743,15309
3576,361,747,15316
3585,381,733,15301
3559,383,739,15319
3560,372,740,15328
3553,379,734,15334
3563,381,736,15320
3566,383,729,15322
3564,355,761,15320
3524,360,779,15337
3488,369,784,15359
3468,391,789,15352
3453,385,785,15377
3455,372,799,15374
3447,381,780,15392
3447,360,800,15393
3458,354,780,15408
3453,351,764,15432
3449,362,753,15436
3449,353,761,15437
3461,341,757,15441
3437,340,775,15448
3425,338,774,15463
3409,339,765,15487
3426,337,756,15481
3443,320,766,15471
3430,344,732,15494
3443,323,725,15509
3458,313,709,15520
3451,320,719,15510
3439,346,706,15509
3428,346,724,15502
3442,316,746,15496
3411,355,723,15511
3439,341,716,15504
3436,339,714,15511
3462,323,696,15519
3487,322,677,15514
3493,322,676,15509
3494,320,669,15517
3501,335,637,15527
3495,346,654,15505
3522,342,647,15489
3539,330,629,15502
3571,311,636,15482
3607,310,643,15440
3620,294,646,15440
3635,305,632,15428
3638,305,647,15410
3647,325,628,15400
3663,325,628,15384
3661,321,639,15379
3675,308,649,15368
3660,313,654,15373
3668,315,652,15365
3689,309,664,15338
3699,314,652,15335
3715,311,650,15324
3748,304,653,15295
3754,316,632,15298
3757,323,614,15306
3749,332,612,15307
3761,318,638,15283
3771,306,647,15276
3764,334,619,15283
3790,331,638,15241
3796,328,640,15236
3804,327,623,15246
3810,312,658,15220
3811,308,657,15224
3804,337,662,15197
3798,330,654,15218
3794,322,659,15225
3810,312,668,15210
3802,323,664,15211
3790,334,668,15208
3814,326,684,15176
3826,342,675,15157
3821,342,682,15155
3817,340,684,15159
3804,352,705,15139
3801,343,720,15136
3801,349,712,15138
3811,352,715,15122
3812,368,685,15135
3826,335,691,15148
3797,338,691,15174
3809,351,669,15171
3821,332,684,15163
3834,317,705,15144
3822,342,696,15140
3844,332,719,15105
